order_date,region,category,revenue,profit,quantity,month,season
2024-05-27,France,Sports,25,6.25,1,5,Spring
2024-09-19,UK,Electronics,199,49.75,1,9,Autumn
2025-02-06,Brazil,Home & Kitchen,396,99.0,4,2,Winter
2022-12-09,India,Home & Kitchen,1197,299.25,3,12,Winter
2025-01-11,Australia,Electronics,796,199.0,4,1,Winter
2025-04-30,France,Electronics,916,229.0,4,4,Spring
2023-01-08,Brazil,Home & Kitchen,1197,299.25,3,1,Winter
2024-06-03,Japan,Home & Kitchen,198,49.5,2,6,Summer
2025-05-12,Brazil,Electronics,2697,674.25,3,5,Spring
2022-09-02,Australia,Apparel,236,59.0,4,9,Autumn
2025-06-04,China,Electronics,4495,1123.75,5,6,Summer
2024-01-30,UK,Home & Kitchen,99,24.75,1,1,Winter
2023-03-15,Australia,Apparel,177,44.25,3,3,Spring
2025-03-08,China,Electronics,229,57.25,1,3,Spring
2023-06-10,Germany,Toys,796,199.0,4,6,Summer
2023-04-20,India,Apparel,220,55.0,2,4,Spring
2024-04-06,Australia,Apparel,240,60.0,2,4,Spring
2024-03-11,India,Sports,100,25.0,4,3,Spring
2025-06-11,Australia,Toys,597,149.25,3,6,Summer
2023-04-01,India,Sports,596,149.0,4,4,Spring
2022-11-23,Japan,Home & Kitchen,198,49.5,2,11,Autumn
2024-01-23,India,Books,387,96.75,3,1,Winter
2023-12-13,Brazil,Electronics,796,199.0,4,12,Winter
2025-05-25,Japan,Apparel,330,82.5,3,5,Spring
2022-09-10,Brazil,Apparel,440,110.0,4,9,Autumn
2024-03-24,France,Sports,745,186.25,5,3,Spring
2024-10-05,China,Electronics,999,249.75,1,10,Autumn
2025-05-25,France,Books,258,64.5,2,5,Spring
2022-09-19,Australia,Sports,100,25.0,4,9,Autumn
2024-10-25,USA,Apparel,295,73.75,5,10,Autumn
2023-07-02,Australia,Toys,236,59.0,4,7,Summer
2024-12-29,Australia,Apparel,220,55.0,2,12,Winter
2024-08-23,China,Apparel,177,44.25,3,8,Summer
2023-05-08,Japan,Apparel,550,137.5,5,5,Spring
2024-09-13,Australia,Sports,75,18.75,3,9,Autumn
2025-04-01,India,Electronics,899,224.75,1,4,Spring
2023-09-02,UK,Toys,59,14.75,1,9,Autumn
2024-03-16,Germany,Apparel,236,59.0,4,3,Spring
2024-07-28,China,Books,400,100.0,5,7,Summer
2025-06-03,France,Electronics,1145,286.25,5,6,Summer
2025-01-28,China,Books,240,60.0,3,1,Winter
2022-09-07,Japan,Sports,100,25.0,4,9,Autumn
2023-07-21,India,Apparel,550,137.5,5,7,Summer
2024-05-31,India,Apparel,550,137.5,5,5,Spring
2023-01-09,Canada,Books,645,161.25,5,1,Winter
2022-09-24,India,Toys,59,14.75,1,9,Autumn
2023-11-09,Australia,Sports,25,6.25,1,11,Autumn
2022-11-28,UK,Apparel,295,73.75,5,11,Autumn
2025-01-20,UK,Electronics,229,57.25,1,1,Winter
2023-11-16,France,Electronics,1145,286.25,5,11,Autumn
2025-06-12,USA,Home & Kitchen,396,99.0,4,6,Summer
2022-10-25,UK,Sports,447,111.75,3,10,Autumn
2022-11-15,Brazil,Apparel,360,90.0,3,11,Autumn
2025-06-23,Canada,Sports,100,25.0,4,6,Summer
2022-10-12,India,Toys,199,49.75,1,10,Autumn
2022-10-09,China,Home & Kitchen,1995,498.75,5,10,Autumn
2023-06-08,China,Apparel,236,59.0,4,6,Summer
2023-11-06,Australia,Electronics,995,248.75,5,11,Autumn
2024-06-23,Canada,Electronics,3596,899.0,4,6,Summer
2025-02-17,India,Electronics,199,49.75,1,2,Winter
2024-06-29,Germany,Toys,59,14.75,1,6,Summer
2023-01-14,Japan,Books,400,100.0,5,1,Winter
2025-07-03,USA,Electronics,1145,286.25,5,7,Summer
2024-12-20,China,Home & Kitchen,99,24.75,1,12,Winter
2023-04-24,Germany,Books,400,100.0,5,4,Spring
2024-06-02,India,Books,400,100.0,5,6,Summer
2023-08-05,China,Apparel,177,44.25,3,8,Summer
2022-10-31,Brazil,Apparel,118,29.5,2,10,Autumn
2024-01-24,Brazil,Home & Kitchen,495,123.75,5,1,Winter
2025-07-14,USA,Sports,447,111.75,3,7,Summer
2023-09-18,China,Electronics,3996,999.0,4,9,Autumn
2025-01-02,UK,Books,160,40.0,2,1,Winter
2023-05-15,USA,Home & Kitchen,99,24.75,1,5,Spring
2023-02-19,India,Apparel,240,60.0,2,2,Winter
2024-04-07,Germany,Sports,745,186.25,5,4,Spring
2025-05-05,France,Apparel,550,137.5,5,5,Spring
2025-06-04,France,Sports,75,18.75,3,6,Summer
2024-11-10,USA,Home & Kitchen,99,24.75,1,11,Autumn
2024-07-01,Japan,Electronics,916,229.0,4,7,Summer
2023-03-03,Australia,Apparel,220,55.0,2,3,Spring
2023-12-04,France,Home & Kitchen,198,49.5,2,12,Winter
2023-10-19,UK,Electronics,687,171.75,3,10,Autumn
2023-01-02,Germany,Electronics,4495,1123.75,5,1,Winter
2024-11-10,France,Sports,745,186.25,5,11,Autumn
2023-05-10,China,Apparel,59,14.75,1,5,Spring
2022-09-04,Canada,Toys,236,59.0,4,9,Autumn
2024-11-08,Canada,Electronics,458,114.5,2,11,Autumn
2024-04-15,Germany,Electronics,916,229.0,4,4,Spring
2022-11-23,India,Electronics,2697,674.25,3,11,Autumn
2023-06-13,Canada,Sports,50,12.5,2,6,Summer
2024-03-26,USA,Home & Kitchen,198,49.5,2,3,Spring
2023-09-11,Brazil,Apparel,295,73.75,5,9,Autumn
2023-06-10,Brazil,Electronics,995,248.75,5,6,Summer
2023-10-30,USA,Toys,177,44.25,3,10,Autumn
2024-09-18,Germany,Electronics,199,49.75,1,9,Autumn
2024-04-24,China,Apparel,120,30.0,1,4,Spring
2023-01-27,Canada,Toys,199,49.75,1,1,Winter
2023-12-30,Australia,Toys,995,248.75,5,12,Winter
2024-12-24,Germany,Sports,50,12.5,2,12,Winter
2024-04-18,Canada,Electronics,916,229.0,4,4,Spring
2022-09-23,UK,Toys,59,14.75,1,9,Autumn
2024-12-31,Canada,Books,240,60.0,3,12,Winter
2023-08-26,India,Toys,295,73.75,5,8,Summer
2024-09-13,Canada,Apparel,600,150.0,5,9,Autumn
2025-02-23,France,Electronics,4495,1123.75,5,2,Winter
2023-12-10,Canada,Toys,995,248.75,5,12,Winter
2023-11-08,France,Electronics,3996,999.0,4,11,Autumn
2022-12-05,India,Home & Kitchen,99,24.75,1,12,Winter
2025-02-06,UK,Books,80,20.0,1,2,Winter
2025-06-30,Brazil,Books,80,20.0,1,6,Summer
2023-10-23,Brazil,Apparel,120,30.0,1,10,Autumn
2025-07-08,Canada,Apparel,110,27.5,1,7,Summer
2022-10-20,Canada,Electronics,597,149.25,3,10,Autumn
2024-11-13,USA,Books,645,161.25,5,11,Autumn
2022-12-28,USA,Sports,50,12.5,2,12,Winter
2022-09-22,Canada,Sports,25,6.25,1,9,Autumn
2022-11-18,Brazil,Electronics,2997,749.25,3,11,Autumn
2023-12-17,India,Apparel,240,60.0,2,12,Winter
2025-08-19,France,Electronics,1145,286.25,5,8,Summer
2024-04-04,Australia,Electronics,899,224.75,1,4,Spring
2024-08-03,Germany,Electronics,398,99.5,2,8,Summer
2024-09-23,Australia,Sports,298,74.5,2,9,Autumn
2024-09-22,Brazil,Toys,118,29.5,2,9,Autumn
2025-02-24,Australia,Books,387,96.75,3,2,Winter
2024-07-04,Japan,Electronics,199,49.75,1,7,Summer
2025-04-08,Japan,Books,240,60.0,3,4,Spring
2025-06-01,India,Apparel,177,44.25,3,6,Summer
2023-06-14,Australia,Electronics,687,171.75,3,6,Summer
2025-05-27,Australia,Electronics,1145,286.25,5,5,Spring
2023-06-28,Japan,Apparel,59,14.75,1,6,Summer
2024-06-16,India,Apparel,220,55.0,2,6,Summer
2023-10-12,France,Home & Kitchen,798,199.5,2,10,Autumn
2025-06-11,Brazil,Toys,177,44.25,3,6,Summer
2024-11-06,India,Electronics,916,229.0,4,11,Autumn
2024-04-11,UK,Apparel,118,29.5,2,4,Spring
2024-11-09,UK,Electronics,4995,1248.75,5,11,Autumn
2024-08-17,USA,Books,129,32.25,1,8,Summer
2023-10-20,USA,Books,240,60.0,3,10,Autumn
2025-08-06,Australia,Sports,745,186.25,5,8,Summer
2023-11-28,Canada,Books,258,64.5,2,11,Autumn
2023-01-31,France,Home & Kitchen,798,199.5,2,1,Winter
2024-12-01,Japan,Books,160,40.0,2,12,Winter
2025-03-15,Brazil,Electronics,1998,499.5,2,3,Spring
2023-06-12,Australia,Home & Kitchen,798,199.5,2,6,Summer
2025-08-22,Brazil,Electronics,3996,999.0,4,8,Summer
2022-11-24,Canada,Home & Kitchen,297,74.25,3,11,Autumn
2025-01-02,Germany,Apparel,440,110.0,4,1,Winter
2023-01-27,China,Home & Kitchen,1596,399.0,4,1,Winter
2023-05-02,UK,Apparel,118,29.5,2,5,Spring
2024-07-31,Canada,Home & Kitchen,1596,399.0,4,7,Summer
2023-02-18,Japan,Electronics,229,57.25,1,2,Winter
2025-08-17,Germany,Apparel,480,120.0,4,8,Summer
2022-11-10,France,Electronics,3596,899.0,4,11,Autumn
2025-06-19,Brazil,Sports,745,186.25,5,6,Summer
2023-07-23,Canada,Electronics,2697,674.25,3,7,Summer
2025-03-11,Canada,Apparel,600,150.0,5,3,Spring
2025-07-13,India,Toys,177,44.25,3,7,Summer
2023-01-20,Brazil,Apparel,550,137.5,5,1,Winter
2024-02-15,Brazil,Apparel,110,27.5,1,2,Winter
2023-02-23,India,Books,387,96.75,3,2,Winter
2023-08-31,UK,Sports,447,111.75,3,8,Summer
2025-08-13,Canada,Electronics,2697,674.25,3,8,Summer
2023-04-02,Canada,Electronics,999,249.75,1,4,Spring
2025-01-02,France,Books,80,20.0,1,1,Winter
2025-08-12,India,Electronics,398,99.5,2,8,Summer
2025-06-28,USA,Electronics,995,248.75,5,6,Summer
2023-04-02,USA,Books,516,129.0,4,4,Spring
2025-01-30,India,Toys,398,99.5,2,1,Winter
2024-03-26,Australia,Books,320,80.0,4,3,Spring
2022-10-17,UK,Electronics,4995,1248.75,5,10,Autumn
2023-08-08,USA,Sports,745,186.25,5,8,Summer
2023-09-08,China,Electronics,4995,1248.75,5,9,Autumn
2025-07-11,India,Books,160,40.0,2,7,Summer
2025-01-28,France,Apparel,110,27.5,1,1,Winter
2023-09-14,France,Sports,50,12.5,2,9,Autumn
2024-11-29,USA,Sports,745,186.25,5,11,Autumn
2022-11-08,France,Toys,236,59.0,4,11,Autumn
2023-04-02,China,Electronics,995,248.75,5,4,Spring
2023-05-16,India,Toys,59,14.75,1,5,Spring
2023-05-04,China,Books,129,32.25,1,5,Spring
2024-04-21,Australia,Apparel,110,27.5,1,4,Spring
2025-02-19,Australia,Home & Kitchen,1995,498.75,5,2,Winter
2025-06-25,Australia,Books,320,80.0,4,6,Summer
2023-02-19,China,Books,320,80.0,4,2,Winter
2023-02-06,Australia,Books,80,20.0,1,2,Winter
2022-10-06,Germany,Sports,298,74.5,2,10,Autumn
2023-11-17,Japan,Electronics,1145,286.25,5,11,Autumn
2025-08-19,China,Toys,597,149.25,3,8,Summer
2023-10-01,Canada,Books,516,129.0,4,10,Autumn
2023-03-11,China,Books,160,40.0,2,3,Spring
2024-08-28,China,Apparel,295,73.75,5,8,Summer
2023-08-21,Australia,Home & Kitchen,198,49.5,2,8,Summer
2023-08-08,Australia,Electronics,4495,1123.75,5,8,Summer
2024-04-22,India,Electronics,4495,1123.75,5,4,Spring
2025-01-05,UK,Books,387,96.75,3,1,Winter
2022-09-03,USA,Electronics,999,249.75,1,9,Autumn
2023-07-18,Japan,Apparel,600,150.0,5,7,Summer
2023-05-20,UK,Apparel,600,150.0,5,5,Spring
2023-08-03,France,Apparel,120,30.0,1,8,Summer
2023-02-26,Canada,Books,240,60.0,3,2,Winter
2024-10-26,China,Apparel,240,60.0,2,10,Autumn
2022-09-10,USA,Apparel,480,120.0,4,9,Autumn
2024-04-22,USA,Electronics,999,249.75,1,4,Spring
2024-12-18,Canada,Toys,236,59.0,4,12,Winter
2025-06-20,France,Apparel,295,73.75,5,6,Summer
2024-08-29,China,Apparel,59,14.75,1,8,Summer
2023-11-26,UK,Books,258,64.5,2,11,Autumn
2023-09-30,Germany,Home & Kitchen,1197,299.25,3,9,Autumn
2024-03-06,Australia,Sports,447,111.75,3,3,Spring
2024-10-20,USA,Apparel,600,150.0,5,10,Autumn
2023-12-26,Germany,Sports,125,31.25,5,12,Winter
2022-11-27,France,Books,387,96.75,3,11,Autumn
2025-07-04,Brazil,Apparel,118,29.5,2,7,Summer
2023-05-01,Japan,Electronics,999,249.75,1,5,Spring
2025-06-04,France,Books,645,161.25,5,6,Summer
2023-06-07,Canada,Apparel,240,60.0,2,6,Summer
2024-01-31,USA,Electronics,916,229.0,4,1,Winter
2024-06-29,Australia,Home & Kitchen,198,49.5,2,6,Summer
2025-04-22,China,Electronics,4495,1123.75,5,4,Spring
2024-06-24,Canada,Apparel,480,120.0,4,6,Summer
2023-11-25,China,Toys,236,59.0,4,11,Autumn
2025-01-08,USA,Electronics,597,149.25,3,1,Winter
2024-03-29,USA,Home & Kitchen,798,199.5,2,3,Spring
2025-01-17,Japan,Books,400,100.0,5,1,Winter
2025-05-13,China,Apparel,480,120.0,4,5,Spring
2024-03-16,India,Home & Kitchen,198,49.5,2,3,Spring
2024-07-06,USA,Books,400,100.0,5,7,Summer
2024-08-27,India,Electronics,687,171.75,3,8,Summer
2025-04-13,China,Apparel,236,59.0,4,4,Spring
2023-10-07,Brazil,Books,80,20.0,1,10,Autumn
2023-02-18,Brazil,Home & Kitchen,798,199.5,2,2,Winter
2024-12-14,Germany,Electronics,687,171.75,3,12,Winter
2023-04-03,Australia,Sports,125,31.25,5,4,Spring
2025-01-06,China,Home & Kitchen,198,49.5,2,1,Winter
2023-06-25,UK,Electronics,999,249.75,1,6,Summer
2022-11-24,Brazil,Apparel,177,44.25,3,11,Autumn
2025-08-06,Australia,Home & Kitchen,99,24.75,1,8,Summer
2022-09-06,Canada,Apparel,120,30.0,1,9,Autumn
2024-09-12,Brazil,Home & Kitchen,399,99.75,1,9,Autumn
2023-05-18,India,Apparel,120,30.0,1,5,Spring
2025-01-02,Japan,Electronics,4495,1123.75,5,1,Winter
2023-10-31,India,Sports,100,25.0,4,10,Autumn
2023-10-04,China,Books,129,32.25,1,10,Autumn
2022-10-10,China,Electronics,2997,749.25,3,10,Autumn
2022-11-20,Australia,Apparel,236,59.0,4,11,Autumn
2024-02-16,UK,Apparel,59,14.75,1,2,Winter
2023-01-16,China,Electronics,1798,449.5,2,1,Winter
2024-03-02,Japan,Sports,125,31.25,5,3,Spring
2023-12-04,India,Books,80,20.0,1,12,Winter
2023-02-10,India,Books,129,32.25,1,2,Winter
2025-01-03,Japan,Electronics,3996,999.0,4,1,Winter
2025-03-04,India,Sports,25,6.25,1,3,Spring
2024-02-21,Australia,Electronics,398,99.5,2,2,Winter
2024-06-04,Australia,Home & Kitchen,396,99.0,4,6,Summer
2025-04-14,UK,Electronics,4495,1123.75,5,4,Spring
2022-12-03,Brazil,Apparel,440,110.0,4,12,Winter
2025-03-01,Japan,Electronics,1998,499.5,2,3,Spring
2022-12-07,India,Sports,745,186.25,5,12,Winter
2024-01-06,UK,Electronics,899,224.75,1,1,Winter
2024-05-30,Brazil,Electronics,199,49.75,1,5,Spring
2025-03-03,Japan,Electronics,398,99.5,2,3,Spring
2023-01-15,China,Sports,596,149.0,4,1,Winter
2023-08-27,Germany,Books,129,32.25,1,8,Summer
2025-04-08,India,Books,160,40.0,2,4,Spring
2025-03-22,Germany,Apparel,330,82.5,3,3,Spring
2024-10-10,USA,Sports,25,6.25,1,10,Autumn
2023-01-25,Japan,Toys,398,99.5,2,1,Winter
2024-07-14,China,Apparel,240,60.0,2,7,Summer
2025-04-26,USA,Apparel,600,150.0,5,4,Spring
2024-09-09,USA,Books,258,64.5,2,9,Autumn
2022-09-06,UK,Books,240,60.0,3,9,Autumn
2023-02-03,Germany,Electronics,229,57.25,1,2,Winter
2023-05-05,UK,Apparel,110,27.5,1,5,Spring
2025-05-08,Brazil,Sports,745,186.25,5,5,Spring
2025-02-22,France,Apparel,236,59.0,4,2,Winter
2023-10-23,UK,Electronics,796,199.0,4,10,Autumn
2024-09-24,Brazil,Electronics,597,149.25,3,9,Autumn
2024-04-21,India,Toys,295,73.75,5,4,Spring
2022-12-15,Japan,Toys,597,149.25,3,12,Winter
2025-08-20,USA,Home & Kitchen,198,49.5,2,8,Summer
2025-08-16,France,Books,240,60.0,3,8,Summer
2024-03-28,Canada,Sports,596,149.0,4,3,Spring
2022-09-16,USA,Apparel,59,14.75,1,9,Autumn
2025-02-28,Australia,Sports,149,37.25,1,2,Winter
2024-05-17,Australia,Electronics,199,49.75,1,5,Spring
2024-12-12,Canada,Toys,118,29.5,2,12,Winter
2024-04-11,UK,Sports,100,25.0,4,4,Spring
2024-10-10,Brazil,Toys,796,199.0,4,10,Autumn
2022-10-17,USA,Apparel,240,60.0,2,10,Autumn
2025-02-12,China,Home & Kitchen,198,49.5,2,2,Winter
2024-12-09,Canada,Electronics,2997,749.25,3,12,Winter
2023-03-28,USA,Apparel,236,59.0,4,3,Spring
2024-06-20,Japan,Home & Kitchen,1995,498.75,5,6,Summer
2025-03-20,Canada,Home & Kitchen,1995,498.75,5,3,Spring
2024-11-25,Brazil,Apparel,110,27.5,1,11,Autumn
2025-03-23,Australia,Electronics,3996,999.0,4,3,Spring
2023-07-25,Canada,Sports,25,6.25,1,7,Summer
2025-02-08,USA,Toys,177,44.25,3,2,Winter
2022-09-08,Brazil,Electronics,3996,999.0,4,9,Autumn
2024-10-31,Australia,Apparel,236,59.0,4,10,Autumn
2023-12-21,Japan,Home & Kitchen,798,199.5,2,12,Winter
2025-02-16,Japan,Books,129,32.25,1,2,Winter
2024-12-31,Canada,Electronics,3596,899.0,4,12,Winter
2024-11-24,Brazil,Electronics,199,49.75,1,11,Autumn
2023-12-05,Canada,Electronics,687,171.75,3,12,Winter
2025-06-16,Japan,Apparel,440,110.0,4,6,Summer
2023-02-13,UK,Home & Kitchen,297,74.25,3,2,Winter
2024-12-30,Australia,Books,320,80.0,4,12,Winter
2023-10-31,Canada,Electronics,3996,999.0,4,10,Autumn
2023-11-13,China,Home & Kitchen,396,99.0,4,11,Autumn
2024-08-14,Canada,Sports,596,149.0,4,8,Summer
2025-04-17,UK,Electronics,458,114.5,2,4,Spring
2024-03-18,India,Home & Kitchen,1596,399.0,4,3,Spring
2023-01-01,Canada,Sports,75,18.75,3,1,Winter
2024-10-16,Japan,Home & Kitchen,399,99.75,1,10,Autumn
2024-10-22,India,Home & Kitchen,1596,399.0,4,10,Autumn
2024-02-14,Australia,Books,645,161.25,5,2,Winter
2023-12-25,Australia,Home & Kitchen,1197,299.25,3,12,Winter
2023-03-10,China,Toys,295,73.75,5,3,Spring
2025-04-16,China,Apparel,480,120.0,4,4,Spring
2025-07-15,Canada,Electronics,597,149.25,3,7,Summer
2023-07-08,UK,Apparel,110,27.5,1,7,Summer
2024-05-03,Japan,Apparel,59,14.75,1,5,Spring
2024-05-04,France,Apparel,236,59.0,4,5,Spring
2025-02-10,Brazil,Toys,118,29.5,2,2,Winter
2024-12-08,Australia,Apparel,330,82.5,3,12,Winter
2024-05-31,UK,Books,320,80.0,4,5,Spring
2023-11-18,UK,Electronics,597,149.25,3,11,Autumn
2023-03-14,India,Electronics,916,229.0,4,3,Spring
2025-07-26,China,Home & Kitchen,396,99.0,4,7,Summer
2024-02-27,USA,Home & Kitchen,297,74.25,3,2,Winter
2024-08-21,Canada,Books,387,96.75,3,8,Summer
2025-04-18,India,Books,516,129.0,4,4,Spring
2024-09-16,USA,Toys,995,248.75,5,9,Autumn
2023-05-24,USA,Electronics,796,199.0,4,5,Spring
2024-11-10,UK,Books,400,100.0,5,11,Autumn
2024-02-20,China,Sports,75,18.75,3,2,Winter
2022-10-11,Australia,Apparel,295,73.75,5,10,Autumn
2024-11-04,France,Home & Kitchen,798,199.5,2,11,Autumn
2022-11-12,India,Books,645,161.25,5,11,Autumn
2023-05-23,Canada,Apparel,110,27.5,1,5,Spring
2024-09-04,Australia,Electronics,4495,1123.75,5,9,Autumn
2024-05-31,France,Toys,59,14.75,1,5,Spring
2023-10-16,Canada,Toys,398,99.5,2,10,Autumn
2023-08-13,China,Toys,796,199.0,4,8,Summer
2023-10-16,Germany,Home & Kitchen,1596,399.0,4,10,Autumn
2025-04-08,Japan,Home & Kitchen,99,24.75,1,4,Spring
2023-01-20,Australia,Sports,50,12.5,2,1,Winter
2022-12-13,UK,Sports,25,6.25,1,12,Winter
2023-07-31,USA,Apparel,120,30.0,1,7,Summer
2024-09-22,Brazil,Electronics,999,249.75,1,9,Autumn
2024-12-07,USA,Apparel,440,110.0,4,12,Winter
2023-09-23,Australia,Electronics,796,199.0,4,9,Autumn
2024-07-05,China,Home & Kitchen,1197,299.25,3,7,Summer
2025-04-18,France,Toys,597,149.25,3,4,Spring
2025-08-20,Japan,Home & Kitchen,1995,498.75,5,8,Summer
2025-02-10,France,Sports,149,37.25,1,2,Winter
2024-07-15,Canada,Electronics,458,114.5,2,7,Summer
2025-02-09,Australia,Sports,447,111.75,3,2,Winter
2023-06-20,Japan,Apparel,120,30.0,1,6,Summer
2024-04-12,Brazil,Home & Kitchen,495,123.75,5,4,Spring
2025-05-20,UK,Sports,25,6.25,1,5,Spring
2024-01-20,Germany,Electronics,899,224.75,1,1,Winter
2023-11-29,Canada,Sports,745,186.25,5,11,Autumn
2022-09-08,Japan,Toys,177,44.25,3,9,Autumn
2023-07-06,Japan,Home & Kitchen,1596,399.0,4,7,Summer
2023-06-02,Brazil,Electronics,3596,899.0,4,6,Summer
2025-04-03,Australia,Sports,745,186.25,5,4,Spring
2024-07-13,India,Apparel,440,110.0,4,7,Summer
2024-08-10,Brazil,Apparel,118,29.5,2,8,Summer
2024-02-20,Australia,Home & Kitchen,1596,399.0,4,2,Winter
2023-09-23,Canada,Sports,125,31.25,5,9,Autumn
2023-06-27,Brazil,Electronics,458,114.5,2,6,Summer
2025-07-19,Australia,Sports,25,6.25,1,7,Summer
2024-04-28,USA,Home & Kitchen,1995,498.75,5,4,Spring
2025-04-22,Germany,Electronics,199,49.75,1,4,Spring
2024-09-01,Australia,Electronics,999,249.75,1,9,Autumn
2025-06-01,France,Home & Kitchen,1995,498.75,5,6,Summer
2024-11-23,Germany,Electronics,1145,286.25,5,11,Autumn
2024-09-24,India,Home & Kitchen,399,99.75,1,9,Autumn
2023-09-10,UK,Apparel,120,30.0,1,9,Autumn
2025-04-21,USA,Electronics,199,49.75,1,4,Spring
2024-03-12,Canada,Electronics,229,57.25,1,3,Spring
2025-05-22,UK,Apparel,59,14.75,1,5,Spring
2023-11-23,India,Home & Kitchen,1197,299.25,3,11,Autumn
2023-12-26,India,Home & Kitchen,396,99.0,4,12,Winter
2024-06-13,China,Toys,295,73.75,5,6,Summer
2023-07-27,France,Apparel,120,30.0,1,7,Summer
2023-05-11,USA,Toys,597,149.25,3,5,Spring
2024-11-07,Brazil,Sports,125,31.25,5,11,Autumn
2024-09-27,Brazil,Toys,398,99.5,2,9,Autumn
2023-06-25,Brazil,Sports,125,31.25,5,6,Summer
2025-06-12,France,Home & Kitchen,399,99.75,1,6,Summer
2023-12-15,Australia,Apparel,118,29.5,2,12,Winter
2022-10-23,Canada,Sports,125,31.25,5,10,Autumn
2025-04-17,China,Toys,59,14.75,1,4,Spring
2023-02-25,India,Toys,199,49.75,1,2,Winter
2023-03-24,USA,Toys,236,59.0,4,3,Spring
2024-03-03,India,Home & Kitchen,198,49.5,2,3,Spring
2023-09-21,Canada,Sports,149,37.25,1,9,Autumn
2023-08-25,Canada,Electronics,899,224.75,1,8,Summer
2024-01-22,USA,Sports,25,6.25,1,1,Winter
2023-12-20,France,Apparel,550,137.5,5,12,Winter
2024-10-20,Brazil,Electronics,899,224.75,1,10,Autumn
2022-10-02,China,Apparel,600,150.0,5,10,Autumn
2025-02-02,Brazil,Toys,236,59.0,4,2,Winter
2024-03-03,Canada,Home & Kitchen,99,24.75,1,3,Spring
2025-03-31,Germany,Apparel,600,150.0,5,3,Spring
2023-01-24,Japan,Home & Kitchen,396,99.0,4,1,Winter
2023-02-21,China,Apparel,600,150.0,5,2,Winter
2023-03-15,UK,Toys,118,29.5,2,3,Spring
2025-01-24,USA,Apparel,550,137.5,5,1,Winter
2025-07-08,France,Apparel,360,90.0,3,7,Summer
2024-09-12,Germany,Apparel,110,27.5,1,9,Autumn
2023-08-07,China,Books,160,40.0,2,8,Summer
2024-08-03,USA,Apparel,240,60.0,2,8,Summer
2024-03-02,Australia,Books,160,40.0,2,3,Spring
2022-11-26,Australia,Toys,59,14.75,1,11,Autumn
2024-11-11,Germany,Books,387,96.75,3,11,Autumn
2023-01-06,USA,Electronics,2697,674.25,3,1,Winter
2022-10-25,Canada,Books,516,129.0,4,10,Autumn
2024-05-06,China,Apparel,330,82.5,3,5,Spring
2022-12-20,Brazil,Sports,745,186.25,5,12,Winter
2023-09-05,Canada,Apparel,177,44.25,3,9,Autumn
2024-09-13,UK,Toys,177,44.25,3,9,Autumn
2025-07-01,Japan,Apparel,177,44.25,3,7,Summer
2025-01-21,UK,Apparel,600,150.0,5,1,Winter
2023-11-27,China,Electronics,3996,999.0,4,11,Autumn
2024-09-04,USA,Home & Kitchen,798,199.5,2,9,Autumn
2022-12-04,UK,Toys,398,99.5,2,12,Winter
2024-01-30,India,Sports,75,18.75,3,1,Winter
2022-12-14,Australia,Home & Kitchen,198,49.5,2,12,Winter
2025-01-12,France,Apparel,177,44.25,3,1,Winter
2024-02-03,Australia,Home & Kitchen,798,199.5,2,2,Winter
2023-05-11,Brazil,Sports,125,31.25,5,5,Spring
2023-08-25,Canada,Toys,118,29.5,2,8,Summer
2023-03-08,UK,Toys,59,14.75,1,3,Spring
2025-04-12,Canada,Electronics,796,199.0,4,4,Spring
2024-02-18,USA,Sports,447,111.75,3,2,Winter
2025-03-13,France,Electronics,1798,449.5,2,3,Spring
2023-03-17,China,Apparel,220,55.0,2,3,Spring
2025-07-26,USA,Books,129,32.25,1,7,Summer
2025-05-26,UK,Books,258,64.5,2,5,Spring
2025-08-07,USA,Toys,796,199.0,4,8,Summer
2024-11-23,China,Electronics,899,224.75,1,11,Autumn
2025-03-27,Australia,Home & Kitchen,399,99.75,1,3,Spring
2024-02-05,China,Electronics,597,149.25,3,2,Winter
2025-04-08,USA,Books,80,20.0,1,4,Spring
2024-02-18,Brazil,Books,129,32.25,1,2,Winter
2023-01-20,China,Electronics,597,149.25,3,1,Winter
2024-09-07,Japan,Sports,149,37.25,1,9,Autumn
2024-11-21,Australia,Apparel,177,44.25,3,11,Autumn
2025-01-09,Brazil,Apparel,118,29.5,2,1,Winter
2022-11-23,Japan,Home & Kitchen,1995,498.75,5,11,Autumn
2023-09-27,Australia,Electronics,995,248.75,5,9,Autumn
2023-07-28,China,Home & Kitchen,198,49.5,2,7,Summer
2023-04-16,Brazil,Electronics,2997,749.25,3,4,Spring
2022-10-01,Germany,Sports,100,25.0,4,10,Autumn
2025-05-03,Japan,Electronics,796,199.0,4,5,Spring
2025-04-19,UK,Home & Kitchen,99,24.75,1,4,Spring
2024-05-10,India,Apparel,480,120.0,4,5,Spring
2023-12-14,China,Apparel,480,120.0,4,12,Winter
2024-11-26,China,Home & Kitchen,99,24.75,1,11,Autumn
2024-06-14,India,Apparel,295,73.75,5,6,Summer
2024-10-26,UK,Apparel,360,90.0,3,10,Autumn
2024-09-13,UK,Apparel,120,30.0,1,9,Autumn
2025-05-02,Canada,Home & Kitchen,297,74.25,3,5,Spring
2025-03-16,Germany,Home & Kitchen,297,74.25,3,3,Spring
